BRD-K39151050,CN(C)C[C@@H]1Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NS(=O)(=O)c1ccccc1
BRD-K39151337,OC[C@H]1O[C@H](CC(=O)NC2CCCCC2)C=C[C@@H]1NS(=O)(=O)c1ccc(F)cc1
BRD-K39151515,CC(C)NC(=O)NC[C@H]1[C@H]([C@@H](CO)N1C(=O)C1CC1)c1ccc(/C=C/C)cc1
BRD-K39151995,OC[C@H]1[C@@H]2[C@@H](CN(C(=O)c3ccc[n]c3)c3ccccc32)N1Cc1cc2OCOc2cc1
BRD-K39156670,CN(C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C(=O)Nc1ccc(F)cc1
BRD-K39158408,CN(C[C@@H]1OCc2c[n](CCCC(=O)N(C[C@H]1C)[C@H](C)CO)[n][n]2)C(=O)C1CCCCC1
BRD-K39158620,CN1C[C@H](OC)[C@@H](C)CN(CCC(F)(F)F)[C@H](C)COc2cc(ccc2C1=O)NC(=O)NCCC
BRD-K39168746,C[C@]12CC[C@@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@]43C)[C@H]1CCC2=O
BRD-K39177148,OC[C@@H]1O[C@@H](CC(=O)NCc2cc3OCOc3cc2)C[C@H]2[C@@H]1Oc1ccc(cc12)NC(=O)Nc1ccccc1F
BRD-K39187410,CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3
BRD-K39187484,CN1[C@H](CO)[C@H]2CCN([C@H]2c2cc(Br)ccc12)C(=O)Nc1ccc(cc1)OC
BRD-K39188321,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
BRD-K39208132,CCSc1[n]c(O)cc([n]1)-c1ccccc1
BRD-K39211770,CN(C[C@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)NS(=O)(=O)c1ccc(F)cc1)S(=O)(=O)c1ccc(F)cc1
BRD-K39222404,COc1ccccc1C(=O)N1C[C@H]2[C@H]([C@@H](CO)N2CC2CCOCC2)c2ccccc12
BRD-K39227212,CN(C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C1CCCC=1)C(=O)c1ccc(F)cc1
BRD-K39232234,O=c1c2ccccc2[s][n]1CC(=O)Nc1ccc(F)cc1
BRD-K39236054,CS(=O)(=O)Nc1ccc2O[C@H]3[C@H](C[C@H](CC(=O)NCc4ccc(Cl)cc4)O[C@H]3CO)c2c1
BRD-K39241486,COc1cc(CNC(=O)C[C@H]2C=C[C@@H](NC(=O)C3CCC3)[C@H](CO)O2)ccc1
BRD-K39244640,CN1[C@H](CO)[C@@H]2CCN([C@@H]2c2cc(ccc12)C#Cc1ccc(cc1)OC)C(=O)c1cc[n]cc1
BRD-K39245533,CN(CCC)C[C@@H]1Oc2[n]cc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)-c1ccccc1
BRD-K39245862,CN(C[C@H]1OCc2c[n](CCCC(=O)N(C[C@H]1C)[C@H](C)CO)[n][n]2)C(=O)Nc1cccc2ccccc21
BRD-K39248781,CN(C[C@H]1OCc2ccccc2-c2c(C(=O)N(C[C@H]1C)[C@H](C)CO)[n](C)c1ccccc12)Cc1cc(ccc1)C(O)=O
BRD-K39252998,CCC1(Cc2ccccc2C1)c1cnc[nH]1
BRD-K39255658,OC[C@@H]1O[C@H](CC(=O)NCc2ccc(cc2)Oc2ccccc2)CC[C@H]1NC(=O)c1cc2OCOc2cc1
BRD-K39256324,CC(=O)c1c(O)c(Cc2c(O)c(c3OC(C)(C)C=Cc3c2O)C(=O)C=Cc2ccccc2)c(O)c(C)c1O
BRD-K39260562,CN(C)C(=O)c1ccc(cc1)-c1cc2[C@@H]3[C@@H](CCN3S(=O)(=O)c3c[n](C)c[n]3)[C@@H](CO)Nc2cc1
BRD-K39267498,CN(C)C(=O)c1ccc(cc1)-c1cc2[C@H]3[C@H](CCN3S(=O)(=O)c3c[n](C)c[n]3)[C@H](CO)Nc2cc1
BRD-K39271757,CC(C)NC(=O)Nc1ccc2O[C@H](C)CCCCO[C@H](CNC)[C@H](C)CN([C@H](C)CO)C(=O)c2c1
BRD-K39284479,C[C@H]1[C@H](CN(C)C(=O)c2cccc(C#N)c2OCC[C@@H]2CC[C@H](OC)[C@H](CN(C)C1=O)O2)OC
BRD-K39289507,CN(Cc1ccc(cc1)Oc1ccccc1)C[C@@H]1Oc2c(cccc2NC(=O)NC2CCCCC2)C(=O)N(C[C@H]1C)[C@H](C)CO
BRD-K39294074,CN(C)c1cc2c(cc1)O[C@H](CN(C)C(=O)Nc1ccc(cc1)OC)[C@H](C)CN([C@@H](C)CO)C2=O
BRD-K39299017,CN(C[C@H]1OCc2c[n](CCCC(=O)N(C[C@@H]1C)[C@H](C)CO)[n][n]2)S(=O)(=O)c1ccccc1
BRD-K39301663,COc1ccccc1CN1[C@H](CO)[C@H]2[C@@H]1CN(C(=O)c1c[n]ccc1)c1ccccc12
BRD-K39318886,FC(F)Oc1ccc(cc1OCC1CC1)C1CSc2[n][n]c(-c3ccccc3Cl)[n]2N=1
BRD-K39321814,CC(C)COC(=O)N(C)C[C@H]1OCc2ccccc2-c2c3ccccc3[n](C)c2C(=O)N(C[C@@H]1C)[C@@H](C)CO
BRD-K39330046,CN1[C@H]2CC(C[C@H]1CC2)OC(=O)[C@H](CO)c1ccccc1
BRD-K39332692,CN(C[C@H]1Oc2[n]cc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)-c1ccccc1F)C(=O)c1c[n]cc[n]1
BRD-K39337865,OC[C@@H]1[C@H](c2ccccc2)C2(CN(C2)C(=O)c2cc[n]cc2)N1C(=O)CC1CC1
BRD-K39339537,COc1cc(C)[n][n]1-c1[n]c(cc(C)[n]1)OC
BRD-K39345836,C[n]1[n][n][n]c1Sc1[n]c[n]c2[s]cc(c21)-c1ccccc1
BRD-K39352275,CN1C[C@H](OC)[C@H](C)CN([C@H](C)COc2ccc(cc2C1=O)NC(=O)COC)C(=O)c1ccccc1
BRD-K39356024,CC(=O)[C@H]1[C@@H](C[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C#N
BRD-K39363780,CN1[C@H]2CC[C@@H](CC(=O)N3CCCCC3)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)c1ccc[s]1
BRD-K39367499,CN1[C@H]2CC[C@@H](CC(=O)NCCc3cc[n]cc3)O[C@@H]2COc2ccc(cc2C1=O)NC(=O)Nc1ccccc1F
BRD-K39376673,N#C[C@H]1N[C@H](CO)[C@@H]1c1ccc(cc1)/C=C/c1ccccc1
BRD-K39379309,CN1C[C@@H](OC)[C@@H](C)CN(Cc2cccc[n]2)[C@H](C)COc2ccc(cc2C1=O)NC(=O)COC
BRD-K39379715,CN(Cc1cccc[n]1)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C1CCCCC=1
BRD-K39391626,C[C@]12CC[C@@H]3[C@H]4CCCC=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC
BRD-K39397585,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](c1ccccc1)C(=O)N[C@H]1[C@@H]2SC(C)(C)[C@H](C(O)=O)N2C1=O
BRD-K39398102,CN1[C@H]2CC[C@@H](CC(=O)N3CCCCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)c1ccc[s]1
BRD-K39405368,O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCc3ccc(Cl)cc3)CC[C@@H]2N(C1)Cc1cc(F)ccc1F
BRD-K39412479,CN(C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@H]1C)[C@@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1
BRD-K39420925,CN(Cc1ccc[n]c1)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C1CCCCC=1
BRD-K39430900,COc1ccccc1S(=O)(=O)N[C@H]1CC[C@H](CCNC(=O)C2CCOCC2)O[C@H]1CO
BRD-K39431601,CN(Cc1ccc(cc1)C(F)(F)F)C[C@@H]1Oc2c(cccc2NC(=O)Nc2ccc(F)cc2)C(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K39431644,CS(=O)(=O)N1[C@H]([C@H](CO)[C@H]2C[n]3c(ccc(C4CCCC=4)c3=O)[C@@H]12)C(=O)NCCc1cc[n]cc1
BRD-K39435863,CN1C[C@H](OC)[C@H](C)CN([C@@H](C)COc2ccc(cc2C1=O)NC(C)=O)C(=O)c1ccc(F)cc1
BRD-K39446093,Cc1ccccc1S(=O)(=O)N1CC[C@@H]2[C@H](CO)Nc3ccc(cc3[C@H]12)C#Cc1ccccc1
BRD-K39447340,COc1cccc(c1)S(=O)(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)N3CCN(CC3)c3ccccc3)CC[C@H]12
BRD-K39462424,CN(C)CC[C@H](c1cccc[n]1)c1ccc(Cl)cc1
BRD-K39464795,CN(Cc1cc(Cl)c(Cl)cc1)C[C@@H]1OCc2c[n](CCCC(=O)N(C[C@H]1C)[C@H](C)CO)[n][n]2
BRD-K39475284,CN1C[C@@H](OC)[C@@H](C)CN(CCC(F)(F)F)[C@@H](C)COc2ccc(cc2C1=O)NC(=O)Nc1c(C)[n]oc1C
BRD-K39481055,C[n]1cc(CCNC(=O)C[C@H]2CC[C@@H]3[C@H](COC[C@H](O)CN3C(=O)Nc3ccc(cc3)C(F)(F)F)O2)[n]c1
BRD-K39484304,C[C@]12CCC3C(=O)OCC=3[C@@H]1C[C@@H]1O[C@]31[C@H](O)[C@]1(O[C@H]1[C@@H]1O[C@]231)C(C)C
BRD-K39503511,CC(C)(C)Sc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
BRD-K39504007,OC[C@H]1O[C@H](CC(=O)NC2CCCC2)C[C@H]2[C@@H]1Oc1ccc(cc12)NC(=O)C1CCC1
BRD-K39507473,CC(C)(C)[S@](=O)N1Cc2cc([n]c(c2[C@@H]1CCO)-c1cc(ccc1)-c1ccc(cc1)C#N)C(=O)N1CCOCC1
BRD-K39507536,COc1cc2[nH]c3[C@@H](CO)N(Cc4ccccc4F)CC4(CN(C4)C(=O)COC)c3c2cc1
BRD-K39507792,O=S(=O)(c1c(F)cccc1F)N1CCC(CC1)NS(=O)(=O)c1cc2OCCOc2cc1
BRD-K39520573,Oc1c(Br)cc(C=C2C(=O)Nc3ccc(I)cc23)cc1Br
BRD-K39522184,Cc1cc(ccc1[N+]([O-])=O)C(=O)Nc1[n][nH]c[n]1
BRD-K39529907,O=C(c1ccc(F)cc1)N1C[C@H]2N[C@@H](C1)[C@@H]2c1ccc(cc1)-c1c[n]ccc1
BRD-K39530782,OC[C@@H]1O[C@@H](CC[C@H]1NC(=O)CN1CCOCC1)CC(=O)NCc1cccc(F)c1
BRD-K39550135,OC(=O)[C@H]1[C@H](CO)[C@H]2C[n]3c(ccc(-c4c[n]c[n]c4)c3=O)[C@H]2N1C(=O)C1CCCCC1
BRD-K39561037,CN(C[C@@H]1[C@H]([C@H](CO)N1Cc1cccc[n]1)c1ccccc1)S(C)(=O)=O
BRD-K39561907,CN(C[C@@H]1Oc2[n]cc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)C1CCCCC=1)C(=O)c1cc(F)ccc1
BRD-K39562569,CN(C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)-c1ccccc1OC)C(=O)c1c[n]ccc1
BRD-K39569857,CC1(C)[C@@H]2C[C@]34CCCN3C(=O)[C@@]2(C=C2C1=[N+]([O-])c1cc3OCOc3cc21)NC4=O
BRD-K39580048,[O-][N+](=O)c1c(Cl)c2ccccc2[nH]c1=O
BRD-K39580731,CN(C[C@H]1OCCCC[C@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)Nc1ccc(cc1)C(F)(F)F)S(=O)(=O)c1ccc(cc1)OC
BRD-K39581664,COc1cc(ccc1)-c1ccc2[C@@H]3[C@H](C[n]2c1=O)[C@@H](CO)[C@H](C(=O)OC)N3Cc1[n]cc[s]1
BRD-K39587434,CN(Cc1cc(Cl)c(Cl)cc1)C[C@H]1Oc2c(cccc2NC(=O)NC(C)C)C(=O)N(C[C@H]1C)[C@@H](C)CO
BRD-K39597586,CN(Cc1ccc2OCOc2c1)C[C@@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO
BRD-K39599822,CN(Cc1cc[n]cc1)C[C@H]1OCCCC[C@@H](C)Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)Nc1ccccc1
BRD-K39613698,CC(C)c1cccc(c1)NC(=O)C[C@H]1CC[C@H]2[C@@H](COc3ccc(cc3C(=O)N2C)NC(=O)c2ccccc2OC)O1
BRD-K39621635,C[C@@]12CC[C@H]3[C@H](C)CC[C@H]4[C@@H](C)[C@H](O[C@H](O1)[C@]43OO2)OC
BRD-K39622686,COC(=O)C[C@H]1CC[C@@H]2[C@@H](COc3ccc(cc3C(=O)N2C)NC(=O)Cc2ccc[s]2)O1
BRD-K39624960,CN(Cc1cc(Cl)c(Cl)cc1)C[C@H]1Oc2ccc(cc2CC(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)C1CC1
BRD-K39629581,CN(C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO)C(=O)[C@H](OC)c1ccccc1
BRD-K39635618,OC[C@@H]1O[C@H](CC[C@H]1NC(=O)C1CCOCC1)CCNC(=O)c1cc(Cl)cc(Cl)c1
BRD-K39635970,CO[C@@H](c1ccccc1)C(=O)N(C)C[C@@H]1OCc2ccccc2-c2c(C(=O)N(C[C@@H]1C)[C@@H](C)CO)[n](C)c1ccccc21
BRD-K39647256,CN1[C@H](CO)[C@@H]2CCN([C@@H]2c2cc(ccc12)C#Cc1c[n]ccc1)S(=O)(=O)c1ccccc1F
BRD-K39654705,CN(C[C@H]1OCc2c[n](CCCC(=O)N(C[C@H]1C)[C@H](C)CO)[n][n]2)C(=O)NC(C)C
BRD-K39657507,O[C@H]1COC[C@@H]2O[C@H](CC(=O)NCc3cc(F)cc(F)c3)CC[C@H]2N(C1)C(=O)c1cc[n]cc1
BRD-K39658422,O=C(Nc1ccccc1F)N1[C@H]2CNC[C@@H]1[C@@H]2c1ccc(cc1)-c1cc[n]cc1
BRD-K39659850,CO[C@H]1CN(C)C(=O)c2ccc(cc2OC[C@@H](C)NC[C@H]1C)NC(=O)CCC
BRD-K39662808,CN1C[C@@H](OC)[C@@H](C)CN([C@@H](C)COc2ccc(cc2C1=O)NC(=O)CCC)C(=O)NCCC
BRD-K39669696,CN1[C@H]2CC[C@H](CC(=O)N[C@@H]3CN(Cc4ccccc4)CC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)Cc1ccc[s]1
BRD-K39670393,Cc1[n]c(N)[s]c1CCN
BRD-K39674306,COc1ccc(cc1)NC(=O)Nc1ccc2O[C@@H]3[C@H](CO)O[C@@H](CC(=O)NC4CCCCC4)C[C@@H]3c2c1
BRD-K39683987,COc1cc2[nH]c3[C@H](CO)NCC4(CCN(CC4)C(=O)Nc4cc5OCOc5cc4)c3c2cc1
BRD-K39685923,CN(C[C@@H]1Oc2[n]cc(cc2C(=O)N(C[C@@H]1C)[C@H](C)CO)-c1cc2ccccc2o1)C(=O)NC1CCCCC1
BRD-K39685946,OC[C@H]1[C@@H]([C@@H]2c3ccc(C4CCCC=4)c(=O)[n]3C[C@H]1N2CCC(F)(F)F)C(=O)NCC1CC1
BRD-K39687892,Fc1cc(ccc1)Nc1[n]c([n]c2ccccc21)-c1cc[n]cc1
BRD-K39696539,C[C@@H]1CN([C@@H](C)CO)C(=O)c2ccccc2-c2ccccc2CO[C@@H]1CN(C)C(=O)[C@@H]1CCCN1C
BRD-K39701065,CN1C[C@H](OC)[C@@H](C)CN([C@H](C)COc2ccc(cc2C1=O)NC(=O)Cc1ccccc1)C(C)=O
BRD-K39703302,CN1C[C@@H](OC)[C@H](C)CN(Cc2ccccc2F)[C@@H](C)COc2cc(ccc2C1=O)NS(=O)(=O)c1cc(ccc1)OC
BRD-K39709536,OC[C@H]1Nc2ccc(cc2[C@H]2[C@@H]1CCN2C(=O)c1ccc(F)cc1)C#Cc1ccccc1F
BRD-K39716612,CC(C)[n]1c2ccccc2c(c1C=C[C@H](O)C[C@H](O)CC(O)=O)-c1ccc(F)cc1
BRD-K39728090,CC(C)NC(=O)NCC[C@@H]1CC[C@@H](NC(=O)CCN2CCCCC2)[C@H](CO)O1
BRD-K39732687,CN(C[C@@H]1Oc2c(cccc2NC(=O)Nc2cccc3ccccc32)C(=O)N(C[C@H]1C)[C@H](C)CO)S(=O)(=O)c1ccc(cc1)OC
BRD-K39733634,Cc1cc[s]c1C(=O)NS(=O)(=O)c1ccccc1-c1ccc(C[n]2c(CCCC)[n][n](-c3ccccc3C(F)(F)F)c2=O)cc1
BRD-K39738296,CN1C[C@H](OC)[C@H](C)CN(CC2CC2)[C@@H](C)COc2ccc(cc2C1=O)NC(=O)c1ccc2OCOc2c1
BRD-K39746403,CO[C@]1(C)C[C@@H](O[C@@H](C)[C@@H]1O)O[C@@H]1[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@](C)(O)[C@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2OC(=O)CC)N(C)C)[C@H]1C
BRD-K39757396,Oc1ccc(Oc2ccccc2F)c2ccc[n]c21
BRD-K39758243,CN(Cc1cc[n]cc1)C[C@H]1Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)CCN1CCOCC1
BRD-K39766484,C[n]1c2[C@@H](CO)N(CC3(CN(C3)C(=O)c3cc(F)ccc3)c2c2ccc(cc12)OC)C(=O)c1cc(F)ccc1
BRD-K39767907,CN(Cc1cc(O)ccc1)C[C@H]1OCc2c[n][n][n]2CCCC(=O)N(C[C@H]1C)[C@@H](C)CO
BRD-K39768328,CN(C[C@H]1OCc2ccccc2-c2ccccc2C(=O)N(C[C@@H]1C)[C@H](C)CO)S(=O)(=O)c1ccc(Cl)cc1
BRD-K39779204,CCCNC(=O)N1[C@@H]2C[n]3c(cccc3=O)[C@H]1[C@H]([C@@H]2CO)C(=O)NCC(F)(F)F
BRD-K39799535,COCc1c[n](CC[C@@H]2CC[C@@H](NC(=O)Nc3ccc(cc3)C(F)(F)F)[C@H](CO)O2)[n][n]1
BRD-K39801870,COCC(=O)N1[C@H]([C@H](CO)[C@H]2C[n]3c(ccc(-c4c[n]ccc4)c3=O)[C@@H]12)C(=O)Nc1ccccc1
BRD-K39805076,CN1C[C@@H](OC)[C@H](C)CN([C@H](C)COc2cc(ccc2C1=O)NC(=O)c1ccccc1)C(=O)CC
BRD-K39812368,CN(C)C(=O)[C@@H]1[C@@H](CO)[C@@H]2C[n]3c(ccc(C4CCCCC=4)c3=O)[C@@H]2N1Cc1cccc[n]1
BRD-K39823328,O=C(Nc1cc(Cl)c(cc1)NC(=O)c1ccccc1Cl)c1cccc[n]1
BRD-K39827602,CN1CCCCN2[C@H](C1)[C@H]([C@@H]2CO)c1ccc(cc1)-c1ccc(F)cc1
BRD-K39829853,Oc1ccc(CNc2ccccc2Br)c2ccc[n]c21
BRD-K39839146,CCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2C[n]3c(ccc(-c4ccccc4OC)c3=O)[C@H]1N2C(=O)NCCC
BRD-K39839350,Cc1cc([n]o1)C(=O)Nc1ccc2OC[C@@H]3O[C@@H](CC(=O)NC4CCCC4)CC[C@@H]3N(C)C(=O)c2c1
BRD-K39841630,CN(C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@H](C)CO)C#C[C@H](C)O)Cc1ccc(cc1)-c1ccccc1
BRD-K39844985,C[C@H]1CN([C@@H](C)CO)C(=O)c2c(-c3ccccc3CO[C@@H]1CN(C)S(=O)(=O)c1cc(F)ccc1)c1ccccc1[n]2C
BRD-K39866321,Fc1ccccc1-c1[n][n]c2SCC(=N[n]12)c1cc(OCC2CC2)c(cc1)OC(F)F
BRD-K39878860,CC(=O)Nc1cc2c(cc1)OC[C@H](C)N(C[C@@H](C)[C@H](CN(C)C2=O)OC)S(=O)(=O)c1c[n](C)c[n]1
BRD-K39880131,CN(Cc1ccc(cc1)-c1ccccc1)C[C@@H]1Oc2ccc(cc2CC(=O)N(C[C@@H]1C)[C@@H](C)CO)NS(C)(=O)=O
BRD-K39887954,CC(=O)NC[C@@H]1[C@@H]([C@H](CO)N1C(=O)NCCC)c1ccc(cc1)C1CCCC=1
BRD-K39892211,COC(=O)[C@@H]1[C@@H](CO)[C@@H]2C[n]3c(ccc(-c4ccccc4F)c3=O)[C@@H]2N1Cc1cc[n]cc1
BRD-K39894071,CCCC#Cc1ccc(cc1)[C@H]1[C@H](CO)N([C@H]1C#N)S(C)(=O)=O
BRD-K39896319,OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)c2c[n]ccc2)N1Cc1ccc(Cl)cc1
BRD-K39900015,CN1CCN(CC1)C(=O)C[C@H]1C[C@H]2[C@H](Oc3ccc(cc32)NC(=O)C2CCC2)[C@@H](CO)O1
BRD-K39900129,OC[C@@H]1[C@@H]([C@@H]2CN(CC(=O)N21)C(=O)Cc1c[n]ccc1)c1ccc(cc1)C#CC1CCCCC1
BRD-K39902590,COc1ccc(cc1)NC(=O)Nc1ccc2O[C@H]3[C@H](C[C@@H](CC(O)=O)O[C@H]3CO)c2c1
BRD-K39906469,CN1C[C@H](OC)[C@H](C)CN(Cc2cc[n]cc2)[C@@H](C)COc2ccc(cc2C1=O)NC(=O)CC
BRD-K39908587,CC(C)NC(=O)N1[C@H](CO)[C@@H](c2ccccc2)C21CN(C2)C(=O)Cc1c[n]ccc1
BRD-K39911043,COc1ccccc1-c1c[n](CC[C@@H]2CC[C@H](NC(=O)c3c[n]cc[n]3)[C@@H](CO)O2)[n][n]1
BRD-K39911750,OC[C@H]1[C@@H]2[C@@H](CN(c3ccccc32)S(=O)(=O)c2ccc(F)cc2)N1Cc1ccccc1Cl
BRD-K39915878,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc21
BRD-K39921295,CN(Cc1ccc(cc1)Oc1ccccc1)C[C@H]1Oc2ccc(cc2CC(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)CCCCCC(=O)Nc1ccccc1N
BRD-K39921641,COc1cc(ccc1)S(=O)(=O)Nc1ccc2O[C@@H]3[C@@H](C[C@@H](CC(=O)NCc4ccc(Cl)cc4)O[C@@H]3CO)c2c1
BRD-K39929061,COC(=O)C[C@@H]1CC[C@@H](NS(=O)(=O)c2ccccc2F)[C@@H](CO)O1
BRD-K39944607,C[C@@H]1Cc2c(C(=O)O1)c(O)c(cc2Cl)C(=O)N[C@@H](Cc1ccccc1)C(O)=O
BRD-K39947788,CN(C[C@H]1Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@@H](C)CO)NC(=O)C1CCCCC1)C(=O)Nc1ccc(F)cc1
BRD-K39958166,CN(Cc1cc(Cl)c(Cl)cc1)C[C@H]1Oc2c(cccc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)Nc1cccc2ccccc21
BRD-K39963927,CN(C[C@@H]1OCc2c[n][n][n]2CCCC(=O)N(C[C@H]1C)[C@H](C)CO)C(=O)Oc1cc2ccccc2cc1
BRD-K39965020,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(O)=O
BRD-K39974922,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O
BRD-K39983086,CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl
BRD-K39987650,CC(=O)Oc1ccc(cc1)C(c1cccc[n]1)c1ccc(cc1)OC(C)=O
BRD-K39988373,O[C@@H]1COC[C@@H]2O[C@H](CC(=O)NC3CCC3)CC[C@H]2N(C1)C(=O)Nc1ccc(Cl)c(Cl)c1
BRD-K40013467,C[n]1c2[C@@H](CO)N(CC3(CN(Cc4ccc(Cl)cc4)C3)c2c2ccc(cc12)OC)C(C)=O
BRD-K40034229,CN(C)C[C@@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@H]1C)[C@@H](C)CO)C1CCCCC=1
BRD-K40034561,CCS(=O)(=O)Nc1cc2c(cc1)OC[C@H]1O[C@@H](CC(=O)NCc3ccccc3F)CC[C@H]1N(C)C2=O
BRD-K40043058,CC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2C(=O)C1CC1)c1ccc(cc1)-c1cc(ccc1)OC
BRD-K40045948,OC[C@H]1O[C@H](CC(=O)NCc2ccc(cc2)Oc2ccccc2)C[C@@H]2[C@H]1Oc1ccc(cc12)NS(=O)(=O)c1ccc(F)cc1
BRD-K40050963,COc1ccccc1CN1[C@H]2[C@H](C[n]3c2cccc3=O)[C@@H](CO)[C@@H]1C(=O)NCCc1cc[n]cc1
BRD-K40052948,CN(C[C@H]1Oc2cc(ccc2S(=O)(=O)N(C[C@@H]1C)[C@@H](C)CO)C#CC1CC1)C(=O)c1cc(F)ccc1
BRD-K40056507,CN(C)CCCC(=O)Nc1cc2c(cc1)O[C@H](CN(C)Cc1ccc(cc1)C(O)=O)[C@H](C)CN([C@H](C)CO)C2=O
BRD-K40060703,CN(C[C@@H]1OCc2c[n](CCCC(=O)N(C[C@H]1C)[C@@H](C)CO)[n][n]2)S(=O)(=O)c1ccc(cc1)OC
BRD-K40060962,CN1C[C@H](OC)[C@H](C)CN(Cc2cc[n]cc2)[C@@H](C)COc2cc(ccc2C1=O)NC(=O)C1CC1
BRD-K40063896,CN1C[C@@H](OC)[C@@H](C)CN(CCC(F)(F)F)[C@H](C)COc2cc(ccc2C1=O)NC(=O)c1cc2OCOc2cc1
BRD-K40064462,COc1ccccc1S(=O)(=O)N[C@H]1C=C[C@H](CC(=O)N2CCCCC2)O[C@H]1CO
BRD-K40073746,C[C@H]1[C@@H](CN(C)C(=O)c2cccc(C#N)c2OC[C@@H]2O[C@H](CCN(C)C1=O)CC[C@H]2OC)OC
BRD-K40078199,CN(Cc1cc(Cl)c(Cl)cc1)C[C@H]1Oc2ccc(cc2C(=O)N(C[C@H]1C)[C@H](C)CO)NC(=O)CCC(F)(F)F
BRD-K40083016,COc1cc(ccc1N1CCN(CCCNC(=O)C[n]2c3[n]cccc3[n]3cccc3c2=O)CC1)OC
BRD-K40087764,CNC[C@@H]1Oc2ccc(cc2C(=O)N(C[C@@H]1C)[C@@H](C)CO)NC(=O)Nc1ccccc1
BRD-K40087974,COc1ccc(cc1)Sc1ccc(cc1C#N)NC(=O)c1ccccc1Cl
BRD-K40094191,CN(C)c1[n]c(N)[n]c(CSc2[n][n][n][n]2-c2c(C)cccc2C)[n]1
BRD-K40098720,CN1[C@@H]2CC[C@@H](CC(=O)NCCCN3CCOCC3)O[C@H]2COc2ccc(cc2C1=O)NC(=O)Nc1ccccc1Cl
BRD-K40099330,CN(C[C@H]1OCc2c[n](CCCC(=O)N(C[C@H]1C)[C@H](C)CO)[n][n]2)S(=O)(=O)c1ccc(cc1)OC
