"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GPR78",38.7944989282927,-0.221429306813212,0.506022617274277,-0.437587766345219,0.661685141030589,0.876912623232234
"CIB1",599.117295148414,-0.100596375441958,0.230100923371204,-0.437183710382914,0.661978122361136,0.877013948425124
"LOC101928516",57.6829186118791,-0.158456776786127,0.362645223435973,-0.436947094697094,0.662149716633482,0.877096622500138
"COL1A2",45.6829120051304,0.247087138794898,0.565522007887573,0.436918696971418,0.66217031192597,0.877096622500138
"OAT",2632.73489142733,0.122916565166477,0.281443718803765,0.436735862107407,0.66230291801184,0.87718630473768
"HSH2D",33.6571815759115,-0.210890517049338,0.483014500486663,-0.436613221418517,0.662391872526766,0.877201422854051
"NDE1",751.665157460605,0.104814843574187,0.240102997066734,0.436541171308474,0.662444134586512,0.877201422854051
"KAZN",115.353359548632,-0.133286679981453,0.30565560263034,-0.436068172264619,0.662787268614687,0.877423189205013
"SESN1",69.5948593714556,-0.161577916909506,0.370555977235409,-0.436041858277347,0.662806360001715,0.877423189205013
"BIN1",704.313074434776,-0.115570416217644,0.26494542366905,-0.436204613830228,0.662688280716488,0.877423189205013
"ARPC3",3273.78514159924,-0.111199345843703,0.255159898254948,-0.435802595173461,0.662979960791395,0.87756705024547
"INTS10",704.730393141312,0.105156389176063,0.241360546707481,0.435681765767247,0.663067637186466,0.877575043276907
"SLC26A9",37.4591628379634,-0.229368159075319,0.526538325589032,-0.435615315976721,0.663115856539439,0.877575043276907
"ARFGAP3",391.29700956699,0.0987320181393142,0.22678540251293,0.43535437927353,0.663305219003974,0.877739704333044
"NHSL2",233.025372351241,0.108596805978929,0.249652908876949,0.434991150183055,0.663568851141707,0.877850767713137
"KLHL2",178.792224720172,-0.118538635708515,0.272480099408573,-0.43503593827882,0.663536341632418,0.877850767713137
"REXO2",1946.13020105867,0.11317093849366,0.260180849955336,0.434970285142381,0.663583996280344,0.877850767713137
"KHDRBS1",1093.07367734708,-0.0829546345885581,0.191488484750915,-0.433209520125787,0.6648625632603,0.878123285917481
"PGRMC2",2130.27632522077,0.097390570476022,0.224931660772266,0.432978488406867,0.665030397772873,0.878123285917481
"BTBD2",199.0872568488,0.132774686342329,0.306126506351047,0.433724893427135,0.664488227472197,0.878123285917481
"FNBP1L",394.860524191826,-0.111598620891085,0.257733602673871,-0.43299988722192,0.665014851757214,0.878123285917481
"LOC105374363",250.27963317768,0.0990157390111536,0.228293131874456,0.433721935470248,0.664490375713345,0.878123285917481
"MTIF3",599.7240573887,-0.0894927880734807,0.206244194773162,-0.433916640281243,0.664348975582238,0.878123285917481
"AMMECR1",622.701103705289,-0.0983961652143333,0.226619507223878,-0.43419106510159,0.664149700814215,0.878123285917481
"SUPT7L",653.868815816531,0.0873647166378329,0.201115672278484,0.434400341097531,0.663997750102602,0.878123285917481
"GPRIN1",62.0758440237701,0.167074992299063,0.385925969269432,0.432919797067142,0.665073037157529,0.878123285917481
"HEPHL1",53.3583097140241,-0.16755863582037,0.38580924285908,-0.434304358751645,0.66406743906473,0.878123285917481
"TMPRSS9",26.3130988328579,0.212157740041222,0.490087925807642,0.432897300400934,0.665089381321194,0.878123285917481
"KIAA0895L",307.391277137824,0.117285368321123,0.270498687900782,0.433589416759549,0.664586621372487,0.878123285917481
"SMAD2",316.301217577713,-0.107743870340401,0.248234535392436,-0.434040614735848,0.664258948057374,0.878123285917481
"ITGB5",6155.11025372821,-0.104114548456529,0.240304650993014,-0.433260646543024,0.664825424407626,0.878123285917481
"LLGL1",406.404554646658,-0.122979308719462,0.283461098646772,-0.433848980712198,0.664398110517512,0.878123285917481
"CCDC92",111.205452395349,-0.141817173251766,0.327276045248716,-0.433325858432416,0.664778054890139,0.878123285917481
"SLBP",2360.99921180829,0.100131268814673,0.230769363446329,0.433901915398581,0.664359668790281,0.878123285917481
"TBC1D7",228.125525121699,-0.117615502445621,0.271676560481802,-0.432924733135007,0.66506945105187,0.878123285917481
"C6orf89",664.494528066997,-0.102134873116756,0.235678124975363,-0.43336594402825,0.664748937622848,0.878123285917481
"ACTL6A",385.484350152359,0.101813858442713,0.234844539551625,0.433537261019992,0.664624502547866,0.878123285917481
"TFAM",848.63473187596,0.119294298182521,0.275760856823033,0.432600549464775,0.665304990199249,0.878322157407018
"GTF2F2",528.038980745799,0.0955141918069555,0.220933882876336,0.43232025148636,0.665508670353398,0.878505243529302
"NPLOC4",590.774133453798,-0.0859427023382435,0.198893227905646,-0.432104718914886,0.665665305136225,0.878626197677853
"STPG4",183.455107272093,0.110706292558588,0.256284416442199,0.431966539735185,0.665765732277364,0.878672945753428
"GORASP1",315.549808809448,0.112474288266479,0.260550298881248,0.431679751469953,0.665974186033122,0.878776442294608
"ATG5",275.420071385917,0.11530844357391,0.267084437842645,0.431730296625688,0.665937445112284,0.878776442294608
"ZBTB17",60.7570494622887,0.157105038965707,0.364043015436946,0.431556251057694,0.66606396099285,0.878809107456009
"ATP8B4",64.3093828903969,-0.144097455034407,0.334134446766993,-0.431255910393734,0.666282304690937,0.878899387722781
"RPS26",90.8219010890248,-0.130156034693069,0.302296223236702,-0.430557925267744,0.666789839875638,0.878899387722781
"LINC00613",31.0008112689674,-0.195334473805048,0.45340484903739,-0.430816905067858,0.6666015066469,0.878899387722781
"NDUFAF4",298.369942481099,-0.108349388273272,0.251471669493528,-0.43086121188717,0.666569288299022,0.878899387722781
"AMD1",1049.61805692054,-0.113925251802511,0.264102085014445,-0.431368240793253,0.666200638661589,0.878899387722781
"BCAS3",849.414554847003,0.107417059577518,0.249145471247927,0.43114193101518,0.666365173598684,0.878899387722781
"MIR100HG",89.4240151091143,0.167327426019747,0.388561205418117,0.430633382042583,0.666734964631943,0.878899387722781
"PCDHA6",31.0206087671679,-0.227794602443536,0.529166165619833,-0.430478396472517,0.666847678388364,0.878899387722781
"PCDHA7",31.0206087671679,-0.227794602443536,0.529166165619833,-0.430478396472517,0.666847678388364,0.878899387722781
"PCDHA8",31.0206087671679,-0.227794602443536,0.529166165619833,-0.430478396472517,0.666847678388364,0.878899387722781
"PCDHA9",31.0206087671679,-0.227794602443536,0.529166165619833,-0.430478396472517,0.666847678388364,0.878899387722781
"DOLPP1",338.536067389091,0.0908806287152407,0.211233627392357,0.430237504497491,0.667022882782558,0.878990417905733
"IRS1",536.683966069693,0.0904306521518701,0.210288996901716,0.430030355768615,0.667173559723243,0.878990417905733
"HDAC7",2051.86668640869,-0.102397123396317,0.23811856209027,-0.430025792602839,0.667176879054078,0.878990417905733
"TMEM63C",309.987341003686,0.0985158891420807,0.229074827366584,0.430059864170181,0.667152094925679,0.878990417905733
"STIMATE",450.810833078939,0.0919867226094752,0.213954720671015,0.429935466349991,0.667242585374598,0.878991304475932
"LINC01111",29.1483138750312,0.204607910568121,0.476210266049949,0.429658756131603,0.667443889470951,0.878999474821142
"TCF25",1033.65522940053,0.0984967979262355,0.229236046434827,0.42967412611628,0.6674327073229,0.878999474821142
"ORMDL2",343.249736762481,-0.104151446495155,0.242384352748967,-0.429695420987108,0.667417214755559,0.878999474821142
"CARD6",41.7216335938582,0.180871724625694,0.422232042927621,0.42837043671908,0.668381444727065,0.879001279288527
"ABCA1",162.628611439205,0.146120195512527,0.341050429729921,0.428441610902644,0.668329635257182,0.879001279288527
"PICALM",1362.03716583745,-0.0841384095558408,0.196115679604301,-0.429024388695516,0.667905476160599,0.879001279288527
"ESS2",70.8607797787553,0.150228674759994,0.35080359521218,0.428241548291802,0.66847526985987,0.879001279288527
"FAM114A2",82.3362740089078,-0.168657531363566,0.394000381879385,-0.428064385519294,0.668604245054145,0.879001279288527
"CDH19",69.055955940812,0.177052028623503,0.413626177442426,0.428048412502004,0.668615873954228,0.879001279288527
"LINC01185",45.3976714100045,-0.171614604665268,0.399691838418386,-0.429367297927226,0.667655948471107,0.879001279288527
"ABHD5",355.44284781511,0.109301243622974,0.254874181056121,0.428843922793839,0.668036812070742,0.879001279288527
"PSMD3",1619.93803053684,0.11385586651905,0.265931486226527,0.428139849607974,0.668549305705101,0.879001279288527
"PDIK1L",45.5053260362478,0.196474516537027,0.458816281520823,0.428220454352186,0.668490625817675,0.879001279288527
"IL12A-AS1",923.445774681297,-0.0981570259816078,0.229026871446756,-0.428583010201172,0.668226711855449,0.879001279288527
"EBP",598.687780030807,0.0930707005459027,0.217430255205938,0.428048527366862,0.66861579032842,0.879001279288527
"RNF219-AS1",170.849175963523,-0.106022989629378,0.24716779306589,-0.42895147589522,0.667958537974544,0.879001279288527
"SQLE",372.038122605,0.134195177476823,0.31300741051113,0.428728435718782,0.668120864307571,0.879001279288527
"NCS1",295.109839802105,0.105001126075117,0.245185306912903,0.428252114277045,0.668467578090262,0.879001279288527
"SPINT2",1813.53063948745,-0.106749113727133,0.248984854271594,-0.428737378582436,0.668114355485153,0.879001279288527
"CSRP1",37.3049219629333,-0.192575185589905,0.449781319101585,-0.428152921011846,0.668539789644913,0.879001279288527
"RAB20",90.1579794233303,-0.163697367965266,0.381369205522816,-0.429235936186442,0.667751533251377,0.879001279288527
"MYO1E",456.868357347765,-0.095372371326862,0.222991992955539,-0.427694151986335,0.668873808096144,0.879254852190964
"SRRD",269.169455926241,-0.113997349433432,0.266789368845569,-0.427293448486019,0.669165604093926,0.87955288387956
"TMEM131",645.331473595055,-0.0900600483663902,0.210851508714025,-0.427125463392048,0.669287947260379,0.87962815005555
"MCPH1",483.289855262198,0.107206741044372,0.251087132636523,0.426970270912154,0.669400981396018,0.879691168162235
"GLT1D1",63.6519155649582,-0.145511776651542,0.341007827689034,-0.426710957451202,0.669589868554929,0.879775580633189
"NUBPL",806.068171096466,0.0948440117409902,0.222271533553509,0.42670336693456,0.669595397896835,0.879775580633189
"MYO3A",49.1825457901213,0.159426678012862,0.373946031089061,0.426336061245404,0.669862984576863,0.880041611541687
"DNAJC9",1960.97849837379,0.0866956863862046,0.203478863943923,0.426067281416006,0.670058820519029,0.880213336391797
"SLC4A8",56.5062797771927,-0.151414650814127,0.355816575633269,-0.42554130746901,0.670442115803715,0.880269580494234
"ISY1-RAB43",1022.52074219967,0.0931475561228302,0.218954610723646,0.425419477648711,0.670530909620784,0.880269580494234
"MYO3B",189.421656790446,-0.108289479330191,0.254539227994178,-0.425433361228973,0.670520790551477,0.880269580494234
"APAF1",141.391210715644,0.137746001598675,0.323802304171849,0.425401548487963,0.670543977406218,0.880269580494234
"LOC101927855",58.0419761609289,-0.19149140657717,0.450162390836611,-0.425382951741682,0.670557531871015,0.880269580494234
"CYCS",3959.23930620726,0.124469600846575,0.292326878158479,0.42578910851672,0.670261523972634,0.880269580494234
"TTC31",185.105537918293,-0.105031318425552,0.246712704544126,-0.425723185271824,0.670309565491243,0.880269580494234
"APTR",143.837841848472,-0.118340195018999,0.278285971488386,-0.425246714327956,0.670656833437488,0.880314437286693
"CHML",357.362705923148,0.0985207744392712,0.231847797886791,0.424937287898581,0.670882391451737,0.880524995422574
"NDUFAB1",3900.778686346,0.109932261360811,0.258788769598646,0.424795332236807,0.67098588069979,0.880575314451729
"BMPR1B",188.463626714401,0.101978161551631,0.240226317507934,0.424508699169743,0.67119486243632,0.880764054435854
"GTSCR1",51.7175820252061,-0.154898535576534,0.365186903350001,-0.424162351266132,0.671447415680853,0.880838908118257
"BANF1",265.755256919173,-0.110694602487863,0.260934716363333,-0.424223361423968,0.671402925023066,0.880838908118257
"NELFA",835.416703069268,-0.117859868749111,0.277778978149305,-0.42429369398055,0.67135163758763,0.880838908118257
"LOC440040",41.0677741346715,0.184194658312506,0.434454049818392,0.42396810062998,0.671589077441976,0.88090641021053
"PPP1CA",789.823361636879,0.0928625124364487,0.219078918359566,0.423876989770585,0.671655526159499,0.88090641021053
"CEP126",54.6602688805747,0.18454531695117,0.435429447115593,0.423823694455324,0.671694396539636,0.88090641021053
"ZNF799",25.8086952693596,0.235156675053148,0.554972390436964,0.42372679993683,0.671765067791274,0.880913617567368
"ZNF302",270.616559371588,0.098516796907609,0.232762370214362,0.423250531505072,0.672112482413072,0.880984567618886
"OVOL2",1217.97557290877,0.0860661725460562,0.203453850849251,0.423025527345889,0.672276636351569,0.880984567618886
"ARRDC2",138.646714250845,0.122771694647679,0.289994253860082,0.423359059751974,0.672033310179498,0.880984567618886
"MFSD5",421.199677188671,0.109848556902503,0.260038940691816,0.422431181307915,0.672710322325462,0.880984567618886
"SETD1A",194.619704842615,0.119174929079869,0.281633829217835,0.42315558969193,0.672181746215795,0.880984567618886
"AP2S1",585.074435263354,-0.0970779702139047,0.22928928128355,-0.423386429886592,0.672013344019342,0.880984567618886
"RNF125",90.7649615933897,0.133211351967494,0.315180721494239,0.422650698100926,0.672550131308659,0.880984567618886
"FAM81A",134.490682042522,0.123434398754358,0.291768245137925,0.42305631545341,0.672254173670058,0.880984567618886
"GNL1",226.216521520922,0.105884417174165,0.250769211564966,0.422238505729536,0.672850938374488,0.880984567618886
"FBXL18",264.016297096103,0.108431921803849,0.256007499418057,0.423549786823944,0.671894182052519,0.880984567618886
"WIPF2",1043.64358874423,-0.0846558233041666,0.200388434899993,-0.422458628145958,0.672690292353094,0.880984567618886
"C1orf112",343.181344909905,0.102691756545691,0.243136245445151,0.422363010326475,0.672760072699213,0.880984567618886
"ERN1",418.670105307718,-0.118299570188688,0.280034229648293,-0.422446821366321,0.67269890859837,0.880984567618886
"DENND3",117.735461819069,0.142219008936214,0.336833668307927,0.422223258294359,0.672862066552956,0.880984567618886
"VAMP7",211.590587406185,-0.113129140701289,0.267850286444155,-0.422359603206458,0.67276255921258,0.880984567618886
"CAAP1",242.395489029202,0.112869515500555,0.267023050779741,0.422695775405762,0.672517238264362,0.880984567618886
"ARHGEF1",288.721689625426,-0.114262490495856,0.270763168273295,-0.422001600973012,0.673023848882317,0.881032423753314
"STAT5A",41.7809728920735,-0.207793324413562,0.492407586902868,-0.421994562919989,0.673028986035289,0.881032423753314
"DTNA",44.5461041069102,0.179076375022721,0.424649149599173,0.421704306229628,0.673240860900591,0.881224431138136
"FSCN3",205.698755109242,-0.129036833958924,0.306260489929099,-0.421330332191386,0.67351388405217,0.88141108218911
"CDC20B",372.291362885344,-0.114542179563599,0.27182972103455,-0.421374745659401,0.673481457343549,0.88141108218911
"ASB3",1240.96362632245,0.0844196269629203,0.200451958988621,0.421146430241236,0.673648159127291,0.881501454038578
"ZNF385A",80.4805075486658,0.129639516085685,0.308105850939674,0.42076291537569,0.67392821401372,0.881526540269955
"NOX4",32.945984796532,0.192468120318374,0.457312001398216,0.420868290641639,0.673851261101803,0.881526540269955
"PVR",760.674180798898,-0.11822502012977,0.280919385188797,-0.420850344842931,0.673864366227089,0.881526540269955
"ZNF160",54.6223147045819,0.184802134040117,0.439148383776116,0.420819342316723,0.673887006410541,0.881526540269955
"WDR81",133.812057324334,0.14514564237363,0.345042686800099,0.420659958684243,0.674003403996832,0.881539578906637
"ABR",1275.2715023268,-0.080236607902872,0.190882576078859,-0.42034537437154,0.674233167267936,0.881754764276093
"MALRD1",66.4013940303812,0.140396686426524,0.334924132017607,0.419189520864813,0.675077629964768,0.881957471648779
"TTC38",126.291083890755,-0.124200322990912,0.296006468222337,-0.419586516932536,0.674787539778315,0.881957471648779
"RABGEF1",515.575204722005,0.099578429017302,0.238004506213308,0.418388838940958,0.675662845494413,0.881957471648779
"KPNA6",784.76560145341,0.0842861347706584,0.201162264755365,0.41899575386646,0.675219235564207,0.881957471648779
"WDR5B",132.260020438712,-0.119673772759653,0.28498112207476,-0.419935790442495,0.674532361038127,0.881957471648779
"USP7",1923.75126999066,0.0870572659496383,0.207584055218714,0.419383202905027,0.674936097946931,0.881957471648779
"FECH",248.685640542407,0.118529871588821,0.283521271674814,0.418063416859844,0.675900751377807,0.881957471648779
"ZXDB",219.624925968557,-0.131131849033223,0.313647325347381,-0.418086935343663,0.675883556666087,0.881957471648779
"ZNF28",110.217878279325,-0.12524682952473,0.299349519267617,-0.418396628232964,0.675657151384008,0.881957471648779
"SLC9A1",132.969557646644,0.115040135893623,0.274979096928554,0.418359566885599,0.675684244051189,0.881957471648779
"FAM86B1",39.8871927002222,0.179355265577943,0.427102871440104,0.419934581505373,0.674533244221375,0.881957471648779
"ALKBH6",100.594261842278,-0.14288383580829,0.341789071350053,-0.418046824153579,0.675912882652734,0.881957471648779
"CDH17",34.7984069737353,-0.188947361601582,0.450847366332708,-0.419093856837895,0.675147540132718,0.881957471648779
"CYP19A1",42.7695361168741,-0.204854214274924,0.490059947417312,-0.418018683947823,0.675933456738659,0.881957471648779
"INSR",472.608041629832,0.135580020488499,0.32443094123111,0.417901017621861,0.67601948847894,0.881957471648779
"DNAH5",26.3613702922676,-0.22577454009043,0.539663777642342,-0.41836148625128,0.675682840941978,0.881957471648779
"FLNB",3285.99656263271,0.0758052107336826,0.181384554283201,0.417925390798853,0.676001667681902,0.881957471648779
"NUDT4",352.648335311342,-0.103361574669862,0.246504520346292,-0.419309043601548,0.67499028806621,0.881957471648779
"ADCK1",50.8128318451376,0.172596224962701,0.412155039289508,0.418765290993968,0.675387673605577,0.881957471648779
"CLTRN",129.974472771434,-0.135688476825642,0.324257869960278,-0.418458546101794,0.675611888985403,0.881957471648779
"ALS2",159.648605537075,0.136522866630449,0.325484858366772,0.419444601249649,0.674891233865305,0.881957471648779
"BCL7C",119.672605269093,0.162258247549909,0.387253669012274,0.418997315025481,0.675218094617792,0.881957471648779
"CASC15",201.352985273391,-0.136976491193762,0.32724273993757,-0.418577632065708,0.675524839603163,0.881957471648779
"GZF1",235.317901897763,-0.106029134547737,0.252806965202473,-0.419407489278699,0.674918351632476,0.881957471648779
"PDZRN4",109.924902606773,0.131478012376688,0.314195686331904,0.418458998949462,0.675611557954884,0.881957471648779
"NFIX",355.984449236935,0.120268583875719,0.288181953751588,0.41733558368263,0.676432964525484,0.882186080222023
"MCM10",232.478568269335,0.131180636808455,0.314184323589642,0.417527632536467,0.676292517010649,0.882186080222023
"FAM110A",77.9019531785176,-0.135563456175837,0.32485511143039,-0.417304365564479,0.676455795754739,0.882186080222023
"SLC39A1",1331.10690989662,-0.101259844404626,0.242645677429749,-0.417315673937538,0.676447525392985,0.882186080222023
"CBX4",904.256473548265,0.0899196778544743,0.216342663122383,0.415635439430676,0.677676789835835,0.882246146351488
"RIC3",40.5759536993562,0.174989556182948,0.419622775803989,0.417016344853236,0.676666452425432,0.882246146351488
"PRPSAP2",331.699564016788,-0.11046445569288,0.265509519273872,-0.416047063001672,0.677375565304639,0.882246146351488
"KRT7",1490.2826875596,-0.116849200194159,0.280315328595823,-0.416849127657376,0.676788765719166,0.882246146351488
"ARL5A",1001.28051408948,-0.0870320055494856,0.208942916540526,-0.41653484593054,0.677018674434639,0.882246146351488
"CCNK",410.379436705341,0.101351109643151,0.243477850796572,0.416264187118323,0.67721669549655,0.882246146351488
"ZNRD1",273.001430558641,-0.107406356826682,0.258118591768728,-0.416112439211341,0.677327727993952,0.882246146351488
"SEC16B",26.1917711262495,-0.207213042015354,0.497715885973662,-0.416327965120082,0.677170031833595,0.882246146351488
"CARMIL2",134.978275323128,0.142349712026036,0.341575699575572,0.416744259626531,0.676865477217913,0.882246146351488
"AIMP1",380.916641853019,-0.101244561577034,0.243526917205367,-0.415742796479676,0.677598221394313,0.882246146351488
"MEGF8",77.5612650125915,-0.174294181292761,0.419269504225732,-0.415709178788548,0.677622823869347,0.882246146351488
"CFL2",356.157867490341,-0.119774023220993,0.287414493808826,-0.41672923878592,0.676876465313849,0.882246146351488
"NBPF1",450.348178141413,-0.0983119070392592,0.236500972853804,-0.415693457210562,0.67763432952853,0.882246146351488
"RHOT1",725.445862619882,-0.0882826842615706,0.212316536540067,-0.415806915938978,0.677551297727231,0.882246146351488
"URB2",261.312549993492,0.117818737073348,0.282959192792977,0.416380665743376,0.677131473954251,0.882246146351488
"PCLAF",1795.55279786168,0.119764823479426,0.287303353499432,0.416858425147699,0.676781964719453,0.882246146351488
"CEP57",380.326712477328,-0.0894638250035141,0.214937149435788,-0.4162324904669,0.677239887054929,0.882246146351488
"EPAS1",278.709646607885,-0.106655664490346,0.256087264461452,-0.416481720458225,0.677057540658418,0.882246146351488
"EYS",420.789904291725,0.0945155158451341,0.227867510733728,0.414782763636626,0.678300938585737,0.882272972566137
"ZNF623",278.565415509794,0.0948266310080173,0.228360250057177,0.415250162776904,0.67795878049284,0.882272972566137
"GUCY1B2",49.1696700102766,0.178464590156047,0.430020225671876,0.415014409792489,0.678131354439093,0.882272972566137
"SCARB1",1106.23179530041,0.103174956582734,0.248682595473634,0.414886117728622,0.678225272827783,0.882272972566137
"IER5",2373.45524063234,-0.114146417483316,0.275244687581362,-0.414708884979203,0.678355027301367,0.882272972566137
"HMBS",152.120492707714,-0.106586779964117,0.257067049293949,-0.414626379603548,0.678415433847282,0.882272972566137
"PRPF31",651.448150142632,0.114113660256769,0.275048480213299,0.414885623684501,0.678225634510854,0.882272972566137
"TICAM2",713.607958821216,-0.0997573746356675,0.240345533598204,-0.415058158735898,0.678099328423797,0.882272972566137
"TMED7-TICAM2",713.607958821216,-0.0997573746356675,0.240345533598204,-0.415058158735898,0.678099328423797,0.882272972566137
"ARHGAP17",150.335350374137,0.127571891208984,0.307323663959754,0.415105981639249,0.678064320768543,0.882272972566137
"PAIP2",1591.77849872828,0.0961118470874274,0.231492297928845,0.415183779103398,0.678007372411096,0.882272972566137
"ARHGAP24",84.309122377018,0.127786081822828,0.308632359678154,0.414039804368165,0.678844956129006,0.882373972017214
"PHF19",573.653767865073,-0.0928838506907014,0.2242702475514,-0.414160378850134,0.678756656414575,0.882373972017214
"CAP2",328.739391943225,0.0988039800893226,0.238665372756765,0.413985401183515,0.678884798387616,0.882373972017214
"PAX8",368.185153406438,0.113114312838377,0.272966908503407,0.414388372050471,0.678589703333397,0.882373972017214
"TOMM34",3083.50777167974,-0.109539636929271,0.264449255305196,-0.414217982209301,0.678714473587643,0.882373972017214
"VSX1",40.975486891202,-0.225586800450309,0.544856649925729,-0.414029636017216,0.678852402868769,0.882373972017214
"METTL25",77.3397168907557,0.129384916297513,0.313957557461699,0.412109577305836,0.680259109196987,0.88242584119674
"CDKN2AIP",182.815455221679,0.10084997137919,0.244950419798785,0.411715854424882,0.680547702924884,0.88242584119674
"PCM1",326.569422037933,0.0956686524129576,0.23216685029278,0.412068528699563,0.680289195103408,0.88242584119674
"AMER1",155.693665344187,0.115938821532067,0.280464083073404,0.413382063976166,0.679326713484917,0.88242584119674
"ABCF1",730.194274468011,0.0871749565052621,0.211380965432679,0.412406842436463,0.680041248759057,0.88242584119674
"PKP4-AS1",231.34455454874,-0.099102233705435,0.239485541684467,-0.413813013547208,0.679011052672834,0.88242584119674
"ZNF462",211.337415707224,-0.119028956726568,0.289095058121028,-0.411729475765503,0.680537717878651,0.88242584119674
"LOC100505774",36.1167226617737,-0.183244853501971,0.443942535358685,-0.412767056335158,0.679777290055361,0.88242584119674
"ERCC2",129.599523762242,-0.13672740033198,0.330757865801826,-0.413376111254449,0.679331074112809,0.88242584119674
"MSANTD3-TMEFF1",931.010816973252,-0.0912285893050079,0.221566026106613,-0.411744484964994,0.68052671553522,0.88242584119674
"TMEFF1",931.010816973252,-0.0912285893050079,0.221566026106613,-0.411744484964994,0.68052671553522,0.88242584119674
"KIF9",666.994160168583,0.102117773132745,0.24748622875063,0.41262002192308,0.679885029668133,0.88242584119674
"RBPJ",666.130894827706,-0.0849615591406908,0.205650235104473,-0.413136212061849,0.6795068196473,0.88242584119674
"C4orf51",178.198263687399,0.103642156909006,0.25061840433202,0.413545673891135,0.679206866298079,0.88242584119674
"VAMP4",243.435622685579,-0.0977332433931174,0.236290833216263,-0.413614197651367,0.679156673828083,0.88242584119674
"BUD31",784.480108779057,-0.0974050985889525,0.23631227585032,-0.412188060220151,0.680201587841892,0.88242584119674
"DUSP13",62.704167193402,-0.193910906668386,0.469704987911912,-0.412835527956437,0.679727119637603,0.88242584119674
"MRPL39",92.244836444095,0.125343143638768,0.303774066651814,0.412619632150617,0.679885315282983,0.88242584119674
"KHDC1L",234.895634798253,-0.121602693153226,0.294346871676807,-0.413127180392614,0.679513436414768,0.88242584119674
"ERGIC1",909.572256179135,-0.0926331187034586,0.224944400676348,-0.411804510025302,0.680482715445383,0.88242584119674
"DUSP11",376.890311569894,-0.108729285501875,0.263722972605005,-0.412285984902519,0.680129819920313,0.88242584119674
"INTS2",182.283903933652,0.134776353110473,0.325884465444586,0.413570965791833,0.679188340252348,0.88242584119674
"CDK5R1",320.682695584438,-0.124273969554656,0.300787637909428,-0.413161825460649,0.679488054933199,0.88242584119674
"ZNF48",91.6418420472412,-0.144185257458452,0.349408252135784,-0.412655558582572,0.679858989546202,0.88242584119674
"OXSR1",2202.14774050578,-0.0815746669227373,0.198139445290647,-0.411703317343384,0.680556893210626,0.88242584119674
"LINC01483",78.2631905089603,-0.147666766968083,0.358837948054043,-0.41151379827265,0.680695825612899,0.882521321725078
"RPL23AP82",389.006181259893,0.0919481158233559,0.223863598826219,0.410732768996238,0.681268495870268,0.882559441483373
"SPRYD4",296.433826881767,0.0948402819481568,0.230945122547568,0.410661549817413,0.681320724704195,0.882559441483373
"KCMF1",565.053918165018,-0.087380791888903,0.212685185188416,-0.410845691069141,0.681185687204773,0.882559441483373
"RPE",515.95167271322,-0.101792011047848,0.247632820047885,-0.41106025860451,0.681028349888638,0.882559441483373
"KRTCAP3",28.8412320210258,-0.22546445295335,0.548251859171564,-0.411242477670825,0.680894743838336,0.882559441483373
"SBF2-AS1",211.636243407013,0.118894053235551,0.289232259703384,0.411067746583593,0.681022859380622,0.882559441483373
"FAM107B",302.90666263206,0.132499675928697,0.322710922868963,0.410583176890169,0.681378201529964,0.882559441483373
"ZCRB1",430.32198879139,0.0931666616281971,0.226534378701414,0.411269415981211,0.680874993070432,0.882559441483373
"FRA10AC1",142.263075418143,0.112444852961619,0.273824147678831,0.410646226473445,0.681331962331795,0.882559441483373
"TPR",965.955470022472,-0.098403562540885,0.239423455573716,-0.411002181490892,0.681070935097703,0.882559441483373
"OPN1SW",188.383491393367,-0.103149786277907,0.25142160368107,-0.410266201343436,0.681610682660422,0.882715260555653
"AGL",373.353648790582,0.105750854691007,0.257777349635769,0.410241065944812,0.681629119149109,0.882715260555653
"MAD2L1BP",378.771155497866,0.0979519273199818,0.238971757647202,0.409889136207426,0.681887275005089,0.88295153566996
"METTL8",349.082214423726,0.0952621160763482,0.232451944756847,0.40981423569502,0.681942222614583,0.88295153566996
"ZMPSTE24",523.804906754323,-0.0880001615354902,0.214806233413867,-0.409672289937417,0.682046359774113,0.883001781485336
"GPHA2",29.1411439204551,0.205117361623883,0.501139042500483,0.409302297822236,0.68231782944285,0.883014916004362
"WHRN",54.494927324661,0.176971257230106,0.432215452923622,0.40945148081362,0.682208366331447,0.883014916004362
"GNA15",161.333714390251,0.129748214924865,0.31695730943883,0.409355490663973,0.68227879839575,0.883014916004362
"COX15",389.405516801776,0.0934558636121099,0.228313958018047,0.409330486946062,0.682297145143718,0.883014916004362
"SDHA",1355.16328118474,-0.103831473880278,0.253834535341926,-0.409051801168083,0.68250164654993,0.883168238848143
"SNAP23",470.037779529671,0.102163988018909,0.249919901747463,0.4087869245489,0.682696036316947,0.88316892435567
"SDK2",31.7915150445067,0.185003135819185,0.452674844464085,0.408688793030254,0.68276805920329,0.88316892435567
"SNAP25-AS1",671.646859671822,-0.098221271340524,0.24035269331152,-0.408654756421722,0.682793040789564,0.88316892435567
"SPC25",198.401659978814,0.118906137335022,0.291067859079889,0.408516892627386,0.682894231166108,0.88316892435567
"H2AFY",2141.79539916689,0.0863141283867449,0.211230793731469,0.408624741033133,0.682815071240468,0.88316892435567
"SLK",1990.12081075811,-0.0899979639083929,0.220298884439084,-0.408526643870858,0.682887073682682,0.88316892435567
